timestamp,open,high,low,close,volume
1768540500000,95363.5,95393.6,95223.9,95265.1,209.0885
1768541400000,95265.1,95620.6,95255.7,95552.3,577.2781
1768542300000,95552.3,95654.2,95528.9,95615.8,518.3358
1768543200000,95615.8,95791.8,95547.6,95570.6,635.8627
1768544100000,95570.6,95651.1,95484.4,95620.4,193.0846
1768545000000,95620.4,95699.9,95592.4,95650.0,136.9683
1768545900000,95650.0,95719.9,95625.2,95702.4,212.8353
1768546800000,95702.4,95750.0,95652.3,95652.3,152.4374
1768547700000,95652.3,95652.3,95526.9,95548.0,132.4044
1768548600000,95548.0,95548.0,95432.6,95450.0,248.3898
1768549500000,95450.0,95634.0,95449.8,95608.4,178.6395
1768550400000,95608.4,95675.1,95526.1,95668.1,214.8635
1768551300000,95668.1,95785.7,95637.1,95767.0,464.4509
1768552200000,95767.0,95805.0,95622.8,95735.5,258.5242
1768553100000,95735.5,95738.2,95622.9,95628.3,223.8818
1768554000000,95628.3,95740.9,95614.6,95645.1,164.2056
1768554900000,95645.1,95680.9,95542.3,95680.8,161.5572
1768555800000,95680.8,95691.7,95596.2,95617.0,116.6279
1768556700000,95617.0,95623.9,95549.9,95568.0,92.8445
1768557600000,95568.0,95586.6,95442.9,95521.5,160.2622
1768558500000,95521.5,95521.6,95376.2,95382.1,190.4151
1768559400000,95382.1,95388.2,95277.8,95342.4,180.263
1768560300000,95342.4,95376.2,95254.1,95272.5,228.0655
1768561200000,95272.5,95343.4,95210.5,95267.9,176.7929
1768562100000,95267.9,95339.0,95212.7,95313.5,155.488
1768563000000,95313.5,95374.6,95265.9,95265.9,127.4019
1768563900000,95265.9,95436.0,95256.5,95382.6,169.6954
1768564800000,95382.6,95448.9,95365.7,95432.8,95.957
1768565700000,95432.8,95535.5,95422.8,95530.6,195.4926
1768566600000,95530.6,95530.6,95389.3,95453.6,252.3418
1768567500000,95453.6,95470.0,95316.0,95414.5,191.5958
1768568400000,95414.5,95493.3,95348.8,95492.2,299.6011
1768569300000,95492.2,95519.3,95431.8,95474.0,185.3232
1768570200000,95474.0,95536.3,95238.0,95371.0,373.5824
1768571100000,95371.0,95444.0,95353.0,95400.0,145.706
1768572000000,95400.0,95521.6,95387.2,95404.5,248.4561
1768572900000,95404.5,95669.4,95301.3,95669.4,530.1812
1768573800000,95669.4,95762.9,95170.0,95170.0,2192.0699
1768574700000,95170.0,95448.7,95130.0,95136.9,1221.4993
1768575600000,95136.9,95639.8,95005.2,95534.5,1814.0297
1768576500000,95534.5,95554.9,94637.8,94673.2,3682.825
1768577400000,94673.2,94779.8,94335.8,94489.4,3432.481
1768578300000,94489.4,94633.8,94234.6,94537.6,2341.0784
1768579200000,94537.6,94824.9,94455.9,94759.9,1983.034
1768580100000,94759.9,94899.8,94550.0,94826.4,1032.7772
1768581000000,94826.4,94928.4,94644.9,94850.1,503.2949
1768581900000,94850.1,94950.3,94730.4,94826.5,505.9663
1768582800000,94826.5,94826.5,94611.3,94755.0,372.6188
1768583700000,94755.0,94876.4,94502.9,94719.0,423.3172
1768584600000,94719.0,94892.7,94698.6,94892.6,630.4635
1768585500000,94892.6,95095.4,94741.9,95041.6,590.7569
1768586400000,95041.6,95171.2,95005.1,95015.8,636.2319
1768587300000,95015.8,95180.3,94974.4,95165.2,347.5371
1768588200000,95165.2,95175.0,95067.0,95098.5,336.1657
1768589100000,95098.5,95149.1,94931.0,94966.6,333.0363
1768590000000,94966.6,94985.1,94877.3,94937.4,306.0605
1768590900000,94937.4,94957.0,94793.0,94818.3,241.9717
1768591800000,94818.3,95018.2,94818.3,94899.8,242.4936
1768592700000,94899.8,94998.9,94899.3,94960.8,161.0683
1768593600000,94960.8,94960.8,94630.0,94842.0,361.5176
1768594500000,94842.0,95107.7,94812.0,95083.8,436.1013
1768595400000,95083.8,95220.9,95048.5,95200.3,259.842
1768596300000,95200.3,95527.2,95150.2,95516.8,506.5848
1768597200000,95516.8,95550.0,95363.6,95363.7,685.4796
1768598100000,95363.7,95415.5,95300.1,95375.3,207.5271
1768599000000,95375.3,95525.6,95323.2,95496.6,234.5934
1768599900000,95496.6,95515.2,95414.1,95469.5,144.7166
