timestamp,open,high,low,close,volume
1768474800000,3363.07,3364.99,3346.08,3348.62,18594.682
1768478400000,3348.62,3369.95,3342.67,3367.86,20919.705
1768482000000,3367.86,3383.07,3355.52,3369.58,26893.802
1768485600000,3369.58,3381.37,3320.67,3340.41,106019.023
1768489200000,3340.41,3356.79,3282.75,3329.09,148091.245
1768492800000,3329.09,3333.97,3307.96,3328.69,55355.237
1768496400000,3328.69,3336.12,3295.05,3299.55,53303.311
1768500000000,3299.55,3306.73,3269.39,3287.09,75849.526
1768503600000,3287.09,3300.48,3275.46,3294.0,35614.185
1768507200000,3294.0,3305.48,3274.99,3286.51,26188.243
1768510800000,3286.51,3304.59,3282.81,3297.8,10806.14
1768514400000,3297.8,3317.84,3294.48,3307.7,13602.741
1768518000000,3307.7,3321.94,3300.54,3316.99,11227.885
1768521600000,3316.99,3325.22,3314.05,3315.31,12295.918
1768525200000,3315.31,3320.42,3300.34,3312.31,13046.002
1768528800000,3312.31,3312.31,3290.46,3302.29,19649.594
1768532400000,3302.29,3306.79,3293.65,3293.89,8612.805
1768536000000,3293.89,3303.38,3274.13,3286.35,45411.904
1768539600000,3286.35,3315.0,3282.23,3307.57,37626.87
1768543200000,3307.57,3315.81,3300.98,3312.61,11061.295
1768546800000,3312.61,3314.66,3300.05,3308.15,9524.898
1768550400000,3308.15,3319.17,3307.19,3312.02,11941.388
1768554000000,3312.02,3315.35,3306.0,3306.4,6040.817
1768557600000,3306.4,3307.43,3293.23,3296.31,10538.321
1768561200000,3296.31,3305.3,3292.01,3300.69,11465.883
1768564800000,3300.69,3313.0,3298.99,3307.33,10681.507
1768568400000,3307.33,3309.12,3293.52,3306.1,11601.41
1768572000000,3306.1,3317.15,3288.24,3292.49,49067.217
1768575600000,3292.49,3309.99,3251.41,3263.04,121518.461
1768579200000,3263.04,3287.07,3258.01,3277.79,68663.987
1768582800000,3277.79,3285.53,3265.49,3283.14,18851.622
1768586400000,3283.14,3287.47,3276.42,3277.27,13661.874
1768590000000,3277.27,3278.13,3267.33,3275.63,11155.285
1768593600000,3275.63,3292.58,3263.05,3291.58,22195.697
1768597200000,3291.58,3297.71,3287.08,3292.86,11960.192
