timestamp,open,high,low,close,volume
1768570800000,3295.24,3304.58,3293.52,3302.76,2071.766
1768571100000,3302.76,3305.4,3301.99,3304.13,938.688
1768571400000,3304.13,3306.4,3303.38,3304.22,626.33
1768571700000,3304.22,3307.88,3304.11,3306.1,743.811
1768572000000,3306.1,3312.31,3306.1,3309.11,1376.803
1768572300000,3309.11,3309.13,3302.0,3303.98,1269.364
1768572600000,3303.98,3303.98,3301.0,3301.99,1176.968
1768572900000,3301.99,3305.67,3300.5,3303.02,1243.49
1768573200000,3303.02,3306.18,3303.01,3303.93,1104.202
1768573500000,3303.93,3313.32,3302.24,3313.32,2364.568
1768573800000,3313.32,3317.15,3296.33,3303.94,11769.141
1768574100000,3303.94,3305.27,3288.24,3292.62,8982.958
1768574400000,3292.62,3299.98,3292.18,3292.87,5901.207
1768574700000,3292.87,3303.79,3292.42,3293.45,6349.639
1768575000000,3293.45,3297.33,3288.74,3295.45,4287.506
1768575300000,3295.45,3298.14,3290.68,3292.49,3241.371
1768575600000,3292.49,3297.64,3285.1,3294.41,9470.756
1768575900000,3294.41,3307.6,3293.63,3302.64,6624.128
1768576200000,3302.64,3309.99,3302.24,3306.85,4527.408
1768576500000,3306.85,3309.84,3283.55,3283.69,5473.66
1768576800000,3283.69,3301.19,3282.4,3295.36,11135.323
1768577100000,3295.36,3298.83,3286.01,3287.58,6423.274
1768577400000,3287.58,3291.85,3265.29,3272.56,23988.846
1768577700000,3272.56,3282.99,3266.99,3278.93,11268.25
1768578000000,3278.93,3278.93,3257.51,3268.17,14499.788
1768578300000,3268.17,3268.39,3251.41,3257.76,13057.019
1768578600000,3257.76,3262.77,3251.73,3261.8,9825.581
1768578900000,3261.8,3265.98,3261.8,3263.04,5224.428
1768579200000,3263.04,3266.63,3258.01,3263.94,6247.047
1768579500000,3263.94,3271.55,3262.86,3269.3,6136.206
1768579800000,3269.3,3270.89,3266.33,3270.88,3152.221
1768580100000,3270.88,3280.82,3258.48,3278.6,17255.189
1768580400000,3278.6,3281.78,3273.0,3279.99,13605.88
1768580700000,3279.99,3282.41,3277.55,3277.55,3695.397
1768581000000,3277.55,3279.48,3270.44,3270.69,3187.893
1768581300000,3270.69,3281.95,3270.69,3281.26,6521.357
1768581600000,3281.26,3283.42,3279.04,3280.1,1381.126
1768581900000,3280.1,3287.07,3279.69,3282.87,2896.967
1768582200000,3282.87,3284.53,3278.23,3279.52,2650.011
1768582500000,3279.52,3281.1,3274.6,3277.79,1934.693
1768582800000,3277.79,3278.37,3273.44,3275.29,1575.791
