timestamp,open,high,low,close,volume
1768420800000,97221.6,97909.4,97157.3,97296.7,3598.3382
1768422600000,97296.7,97727.1,97278.7,97605.9,1919.9693
1768424400000,97605.9,97605.9,97383.9,97527.8,1141.4299
1768426200000,97527.8,97666.5,97328.4,97514.8,860.5315
1768428000000,97514.8,97535.7,97255.9,97271.9,710.0259
1768429800000,97271.9,97329.1,96709.8,96825.5,2391.8749
1768431600000,96825.5,97329.9,96825.5,96942.0,882.6168
1768433400000,96942.0,97062.2,96805.7,96907.9,670.508
1768435200000,96907.9,96954.3,96615.0,96682.4,1041.8492
1768437000000,96682.4,96700.1,96449.8,96613.2,1213.6039
1768438800000,96613.2,96940.0,96342.9,96356.6,1480.6038
1768440600000,96356.6,96547.8,96257.1,96400.1,1085.4659
1768442400000,96400.1,96553.1,96332.7,96489.9,690.2502
1768444200000,96489.9,96572.4,96043.4,96297.2,1632.5915
1768446000000,96297.2,96358.8,95868.4,95868.5,1276.1831
1768447800000,95868.5,96064.5,95733.0,95943.1,1785.8714
1768449600000,95943.1,96344.7,95909.2,96197.3,936.6901
1768451400000,96197.3,96273.4,96108.1,96273.3,860.8663
1768453200000,96273.3,96449.8,96196.7,96200.5,1027.078
1768455000000,96200.5,96483.1,96190.1,96375.7,931.5326
1768456800000,96375.7,96532.9,96325.7,96451.2,863.0627
1768458600000,96451.2,96475.5,96123.5,96195.3,822.5171
1768460400000,96195.3,96450.0,96133.7,96432.7,887.6216
1768462200000,96432.7,96728.8,96408.0,96601.2,1029.8006
1768464000000,96601.2,96607.6,96321.3,96324.1,947.0208
1768465800000,96324.1,96635.0,96243.6,96596.1,547.0422
1768467600000,96596.1,96782.1,96508.1,96700.3,578.1573
1768469400000,96700.3,97154.9,96655.3,96993.7,1515.5642
1768471200000,96993.7,97019.8,96727.4,96743.2,692.8791
1768473000000,96743.2,96822.4,96685.9,96763.1,415.8224
1768474800000,96763.1,96827.8,96666.9,96827.8,325.0092
1768476600000,96827.8,96884.3,96533.6,96548.8,525.8112
1768478400000,96548.8,96659.1,96472.0,96593.5,492.855
1768480200000,96593.5,96963.2,96557.0,96931.4,876.1585
1768482000000,96931.4,96950.7,96809.4,96880.9,665.4277
1768483800000,96880.9,96987.9,96562.4,96800.9,1178.4734
1768485600000,96800.9,97100.1,96671.5,96739.9,1493.2328
1768487400000,96739.9,96858.6,95549.9,96013.7,7575.1512
1768489200000,96013.7,96405.0,95779.7,95844.0,4105.7764
1768491000000,95844.0,96787.7,95404.6,96730.0,11768.3583
1768492800000,96730.0,96949.0,96226.7,96377.6,7153.5913
1768494600000,96377.6,96849.2,96319.8,96684.7,2144.3805
1768496400000,96684.7,96804.8,96367.8,96684.8,1313.0117
1768498200000,96684.8,97044.6,96538.6,96587.1,2672.5574
1768500000000,96587.1,96590.4,96006.1,96142.8,3663.7661
1768501800000,96142.8,96211.5,95701.2,95806.6,1934.0465
1768503600000,95806.6,95898.1,95411.0,95474.4,2560.6405
1768505400000,95474.4,95678.3,95109.6,95469.1,3417.9254
1768507200000,95469.1,95623.6,95124.2,95165.5,1364.199
1768509000000,95165.5,95360.0,95089.1,95220.3,1365.834
1768510800000,95220.3,95453.9,95155.3,95406.0,635.1766
