timestamp,open,high,low,close,volume
1768594980000,94978.9,94979.0,94970.9,94978.9,3.3694
1768595040000,94978.9,94983.4,94966.4,94972.3,5.3324
1768595100000,94972.3,95023.2,94972.3,95011.8,13.2547
1768595160000,95011.8,95011.8,94974.3,94998.2,15.3161
1768595220000,94998.2,95001.4,94974.8,94990.2,17.8234
1768595280000,94990.2,95107.7,94982.3,95076.0,145.3524
1768595340000,95076.0,95102.0,95075.7,95083.8,23.8499
1768595400000,95083.8,95085.1,95052.7,95065.7,29.6219
1768595460000,95065.7,95109.8,95048.5,95109.7,19.5738
1768595520000,95109.7,95116.0,95097.4,95115.9,9.6383
1768595580000,95115.9,95126.6,95102.9,95105.9,15.6804
1768595640000,95105.9,95106.0,95091.8,95091.9,6.5121
1768595700000,95091.9,95118.5,95071.9,95118.5,20.0018
1768595760000,95118.5,95133.5,95112.3,95129.8,14.6117
1768595820000,95129.8,95159.9,95129.8,95146.7,20.5963
1768595880000,95146.7,95157.7,95142.2,95157.6,5.7565
1768595940000,95157.6,95159.8,95106.7,95106.8,27.4009
1768596000000,95106.8,95155.0,95106.8,95154.9,23.1608
1768596060000,95154.9,95185.9,95125.6,95125.7,25.3124
1768596120000,95125.7,95177.8,95125.6,95177.7,11.4316
1768596180000,95177.7,95184.3,95173.9,95184.3,3.5886
1768596240000,95184.3,95220.9,95184.3,95200.3,26.9549
1768596300000,95200.3,95200.3,95150.2,95193.6,33.0758
1768596360000,95193.6,95193.6,95173.8,95193.5,17.485
1768596420000,95193.5,95199.3,95193.5,95199.2,1.9468
1768596480000,95199.2,95199.2,95177.1,95190.9,9.772
1768596540000,95190.9,95199.9,95173.6,95178.9,12.1622
1768596600000,95178.9,95217.9,95175.2,95217.7,19.3235
1768596660000,95217.7,95247.6,95217.2,95239.9,18.9983
1768596720000,95239.9,95247.6,95223.4,95245.6,16.4321
1768596780000,95245.6,95246.5,95237.0,95237.1,5.3432
1768596840000,95237.1,95299.3,95226.7,95297.2,27.3637
1768596900000,95297.2,95376.5,95276.8,95323.9,94.1835
1768596960000,95323.9,95361.3,95310.4,95355.0,22.5967
1768597020000,95355.0,95368.9,95347.1,95363.4,13.4594
1768597080000,95363.4,95395.9,95347.3,95384.6,26.843
1768597140000,95384.6,95527.2,95358.9,95516.8,187.5996
1768597200000,95516.8,95527.6,95435.8,95453.0,84.48
1768597260000,95453.0,95489.8,95367.0,95489.8,82.6361
1768597320000,95489.8,95550.0,95464.4,95464.5,94.7744
1768597380000,95464.5,95512.8,95444.7,95462.2,38.4088
1768597440000,95462.2,95491.0,95462.2,95473.3,16.1023
1768597500000,95473.3,95488.0,95469.2,95469.3,9.0045
1768597560000,95469.3,95487.9,95413.8,95484.8,118.0018
1768597620000,95484.8,95499.0,95460.0,95495.0,21.5822
1768597680000,95495.0,95500.0,95476.2,95499.9,9.3493
1768597740000,95499.9,95505.9,95440.5,95505.9,50.245
1768597800000,95505.9,95528.0,95499.9,95499.9,14.6676
1768597860000,95499.9,95508.4,95437.4,95470.0,82.602
1768597920000,95470.0,95470.0,95431.2,95441.2,11.735
1768597980000,95441.2,95448.7,95399.9,95414.7,28.2034
1768598040000,95414.7,95414.7,95363.6,95363.7,23.6872
1768598100000,95363.7,95369.9,95300.1,95332.1,55.2248
1768598160000,95332.1,95363.8,95332.1,95355.2,8.2708
1768598220000,95355.2,95363.3,95355.1,95363.2,3.6945
1768598280000,95363.2,95365.4,95355.0,95365.3,4.5306
1768598340000,95365.3,95365.3,95351.4,95351.5,3.2201
1768598400000,95351.5,95368.3,95351.4,95368.2,4.0829
1768598460000,95368.2,95415.5,95368.2,95396.0,44.1514
1768598520000,95396.0,95406.4,95367.1,95367.1,12.8736
1768598580000,95367.1,95367.1,95351.5,95351.5,4.5292
1768598640000,95351.5,95366.1,95334.0,95348.8,13.5718
1768598700000,95348.8,95350.6,95337.6,95339.9,10.7696
1768598760000,95339.9,95340.0,95339.8,95339.9,1.0662
1768598820000,95339.9,95376.9,95339.8,95376.9,8.9415
1768598880000,95376.9,95381.9,95360.2,95360.2,8.0075
1768598940000,95360.2,95393.6,95360.1,95375.3,24.5926
1768599000000,95375.3,95385.5,95356.8,95361.7,13.2159
1768599060000,95361.7,95361.9,95361.7,95361.8,6.2856
1768599120000,95361.8,95371.9,95361.8,95371.9,29.8753
1768599180000,95371.9,95435.3,95371.9,95412.8,23.8631
1768599240000,95412.8,95412.8,95391.0,95391.0,8.6053
1768599300000,95391.0,95391.0,95359.9,95360.0,8.3446
1768599360000,95360.0,95360.0,95323.2,95323.6,12.6452
1768599420000,95323.6,95439.5,95323.6,95430.4,31.1375
1768599480000,95430.4,95445.8,95418.9,95442.4,11.0458
1768599540000,95442.4,95487.9,95442.4,95487.9,24.2338
1768599600000,95487.9,95510.1,95487.8,95510.0,5.7765
1768599660000,95510.0,95525.6,95487.7,95506.2,33.5925
1768599720000,95506.2,95508.9,95490.2,95493.0,14.4594
1768599780000,95493.0,95495.0,95492.9,95494.9,1.4417
1768599840000,95494.9,95506.1,95494.8,95496.6,10.0712
1768599900000,95496.6,95503.7,95487.8,95487.9,7.9673
1768599960000,95487.9,95488.0,95452.7,95474.5,11.8777
1768600020000,95474.5,95493.0,95474.4,95492.7,6.5361
1768600080000,95492.7,95500.0,95486.5,95486.6,6.2862
1768600140000,95486.6,95486.7,95486.5,95486.6,0.7497
1768600200000,95486.6,95511.6,95486.6,95511.2,6.1716
1768600260000,95511.2,95514.8,95506.8,95514.8,4.1904
1768600320000,95514.8,95515.2,95486.6,95486.6,5.9447
1768600380000,95486.6,95486.6,95478.9,95479.0,2.4844
1768600440000,95479.0,95488.6,95455.8,95455.9,9.1526
1768600500000,95455.9,95455.9,95414.1,95448.0,16.1153
1768600560000,95448.0,95456.2,95430.2,95456.2,11.8648
1768600620000,95456.2,95466.0,95456.2,95466.0,3.501
1768600680000,95466.0,95470.2,95417.1,95470.2,39.6585
1768600740000,95470.2,95470.5,95448.9,95469.5,12.2163
1768600800000,95469.5,95534.1,95469.5,95487.5,121.9852
1768600860000,95487.5,95487.6,95450.6,95468.2,10.7615
1768600920000,95468.2,95468.3,95336.8,95336.9,60.8859
