datetime,close,high,low,open,volume
2025-11-18 07:15:00+00:00,3005.271728515625,3008.54638671875,2987.70068359375,2994.9111328125,1035034624
2025-11-18 07:30:00+00:00,3023.75927734375,3025.798583984375,3006.657958984375,3006.657958984375,1200443392
2025-11-18 07:45:00+00:00,3022.430419921875,3025.18017578125,3022.3056640625,3022.998046875,875511808
2025-11-18 08:00:00+00:00,3034.34423828125,3034.751953125,3022.27490234375,3022.27490234375,125739008
2025-11-18 08:15:00+00:00,3029.06201171875,3038.005615234375,3025.02294921875,3031.130615234375,1226993664
2025-11-18 08:30:00+00:00,3056.068603515625,3060.938232421875,3032.79736328125,3032.79736328125,1267716096
2025-11-18 08:45:00+00:00,3056.685546875,3058.758056640625,3054.2509765625,3056.09814453125,1247571968
2025-11-18 09:00:00+00:00,3040.1923828125,3059.06689453125,3040.1923828125,3056.685546875,1884827648
2025-11-18 09:15:00+00:00,3031.634521484375,3049.6142578125,3027.166015625,3041.75732421875,1013641216
2025-11-18 09:30:00+00:00,3040.135009765625,3040.135009765625,3029.734130859375,3029.734130859375,967864320
2025-11-18 09:45:00+00:00,3054.385986328125,3054.385986328125,3041.60888671875,3041.60888671875,118091776
2025-11-18 10:00:00+00:00,3055.11328125,3061.611083984375,3053.57568359375,3057.531005859375,1246289920
2025-11-18 10:15:00+00:00,3056.819580078125,3061.80908203125,3049.76318359375,3056.35107421875,1209073664
2025-11-18 10:30:00+00:00,3060.594482421875,3066.171875,3057.372802734375,3057.372802734375,971292672
2025-11-18 10:45:00+00:00,3062.979248046875,3062.979248046875,3053.870849609375,3062.286865234375,723566592
2025-11-18 11:00:00+00:00,3057.017333984375,3062.639892578125,3057.017333984375,3062.639892578125,1044623360
2025-11-18 11:15:00+00:00,3059.6826171875,3067.39208984375,3051.603759765625,3055.794921875,1707966464
2025-11-18 11:30:00+00:00,3065.884521484375,3065.884521484375,3053.165283203125,3060.766845703125,665169920
2025-11-18 11:45:00+00:00,3059.593505859375,3066.865234375,3059.593505859375,3065.6201171875,905277440
2025-11-18 12:00:00+00:00,3042.49658203125,3056.343017578125,3042.49658203125,3056.343017578125,469434368
2025-11-18 12:15:00+00:00,3045.98486328125,3057.953857421875,3038.374267578125,3038.374267578125,2011959296
2025-11-18 12:30:00+00:00,3061.048095703125,3061.048095703125,3045.02099609375,3045.02099609375,37584896
2025-11-18 12:45:00+00:00,3041.3115234375,3060.967041015625,3038.349365234375,3060.967041015625,663670784
2025-11-18 13:00:00+00:00,3043.459228515625,3045.227294921875,3039.840576171875,3043.639404296875,105320448
2025-11-18 13:15:00+00:00,3033.403564453125,3046.789306640625,3031.8583984375,3043.38330078125,122404864
2025-11-18 13:30:00+00:00,3035.68896484375,3042.444580078125,3021.6083984375,3033.01171875,462311424
2025-11-18 13:45:00+00:00,3044.277587890625,3046.44970703125,3035.02392578125,3035.02392578125,0
2025-11-18 14:00:00+00:00,3033.699951171875,3045.135498046875,3032.01123046875,3045.135498046875,0
2025-11-18 14:15:00+00:00,3061.79052734375,3061.79052734375,3032.550537109375,3032.550537109375,0
2025-11-18 14:30:00+00:00,3067.176513671875,3084.93212890625,3045.0546875,3059.31591796875,4619444224
2025-11-18 14:45:00+00:00,3063.1708984375,3077.148193359375,3062.23046875,3063.6533203125,2399817728
2025-11-18 15:00:00+00:00,3082.500732421875,3082.500732421875,3035.418212890625,3056.95849609375,1520668672
2025-11-18 15:15:00+00:00,3105.6103515625,3113.26953125,3077.48095703125,3078.473388671875,3504365568
2025-11-18 15:30:00+00:00,3105.751220703125,3114.665283203125,3095.33154296875,3105.898681640625,528867328
2025-11-18 15:45:00+00:00,3108.18212890625,3113.928466796875,3093.992431640625,3108.608642578125,275955712
2025-11-18 16:00:00+00:00,3118.200439453125,3122.86572265625,3100.112548828125,3104.957763671875,1125322752
2025-11-18 16:15:00+00:00,3156.84326171875,3156.84326171875,3118.001953125,3118.392578125,374792192
2025-11-18 16:30:00+00:00,3147.327880859375,3164.435791015625,3147.327880859375,3155.29296875,970444800
2025-11-18 16:45:00+00:00,3150.576904296875,3154.4755859375,3146.923828125,3146.923828125,1307664384
2025-11-18 17:00:00+00:00,3144.657470703125,3155.27783203125,3144.657470703125,3150.111083984375,933969920
2025-11-18 17:15:00+00:00,3125.2626953125,3149.738037109375,3125.2626953125,3138.708740234375,443363328
2025-11-18 17:30:00+00:00,3135.322265625,3136.42822265625,3121.909423828125,3123.335205078125,1009938432
2025-11-18 17:45:00+00:00,3133.37451171875,3134.984375,3126.770751953125,3134.984375,204800
2025-11-18 18:00:00+00:00,3149.37158203125,3150.27294921875,3133.556640625,3133.556640625,0
2025-11-18 18:15:00+00:00,3142.45947265625,3151.011474609375,3139.237548828125,3149.57373046875,925704192
2025-11-18 18:30:00+00:00,3155.42333984375,3157.192626953125,3142.692138671875,3142.692138671875,0
2025-11-18 18:45:00+00:00,3158.385498046875,3167.830078125,3156.657958984375,3156.657958984375,1570504704
2025-11-18 19:00:00+00:00,3164.681884765625,3164.681884765625,3154.918701171875,3158.916015625,0
2025-11-18 19:15:00+00:00,3158.806640625,3163.73974609375,3158.16748046875,3163.73974609375,579293184
2025-11-18 19:30:00+00:00,3150.205078125,3159.416015625,3149.88818359375,3158.9365234375,657190912
2025-11-18 19:45:00+00:00,3139.927001953125,3147.613037109375,3136.232421875,3147.550048828125,0
2025-11-18 20:00:00+00:00,3138.113525390625,3146.091796875,3138.08056640625,3145.826171875,0
2025-11-18 20:15:00+00:00,3141.843017578125,3147.089111328125,3139.6552734375,3139.6552734375,630513664
2025-11-18 20:30:00+00:00,3133.078125,3145.691650390625,3132.6640625,3145.691650390625,699453440
2025-11-18 20:45:00+00:00,3127.548828125,3133.319091796875,3127.48388671875,3131.53955078125,468779008
2025-11-18 21:00:00+00:00,3124.18017578125,3124.18017578125,3115.161376953125,3123.8193359375,0
2025-11-18 21:15:00+00:00,3125.145263671875,3127.735595703125,3120.700927734375,3124.90185546875,897417216
2025-11-18 21:30:00+00:00,3104.593994140625,3123.71435546875,3104.593994140625,3123.71435546875,9232384
2025-11-18 21:45:00+00:00,3098.114501953125,3104.326171875,3097.212890625,3104.326171875,784781312
2025-11-18 22:00:00+00:00,3114.93017578125,3115.58056640625,3096.859619140625,3097.0625,17563648
2025-11-18 22:15:00+00:00,3121.410888671875,3121.410888671875,3113.884521484375,3118.35791015625,179085312
2025-11-18 22:30:00+00:00,3123.37255859375,3127.046630859375,3121.40234375,3124.44287109375,1652785152
2025-11-18 22:45:00+00:00,3123.283935546875,3124.054931640625,3118.775634765625,3122.85107421875,934379520
2025-11-18 23:00:00+00:00,3108.076416015625,3123.7587890625,3107.852294921875,3123.7587890625,169459712
2025-11-18 23:15:00+00:00,3117.560546875,3117.560546875,3110.068359375,3110.068359375,80498688
2025-11-18 23:30:00+00:00,3118.869873046875,3120.94287109375,3117.072998046875,3117.174560546875,2139213824
2025-11-18 23:45:00+00:00,3118.20751953125,3118.853515625,3113.923828125,3118.740234375,780587008
2025-11-19 00:00:00+00:00,3102.78076171875,3122.25048828125,3102.78076171875,3122.25048828125,237568000
2025-11-19 00:15:00+00:00,3093.02783203125,3102.07470703125,3080.1416015625,3102.07470703125,117293056
2025-11-19 00:30:00+00:00,3103.571533203125,3103.571533203125,3086.0146484375,3091.716552734375,17256448
2025-11-19 00:45:00+00:00,3103.940673828125,3106.008056640625,3101.35546875,3104.060791015625,490762240
2025-11-19 01:00:00+00:00,3088.4365234375,3098.860107421875,3085.483154296875,3098.860107421875,0
2025-11-19 01:15:00+00:00,3107.62646484375,3112.23095703125,3086.3544921875,3088.05810546875,614219776
2025-11-19 01:30:00+00:00,3102.163818359375,3108.855712890625,3099.006591796875,3108.855712890625,577429504
2025-11-19 01:45:00+00:00,3094.406494140625,3104.28955078125,3094.406494140625,3104.28955078125,689520640
2025-11-19 02:00:00+00:00,3115.328125,3115.328125,3100.20703125,3101.939697265625,211881984
2025-11-19 02:15:00+00:00,3113.95654296875,3119.568115234375,3107.45068359375,3116.3466796875,684478464
2025-11-19 02:30:00+00:00,3111.725830078125,3122.309814453125,3111.725830078125,3113.43994140625,550731776
2025-11-19 02:45:00+00:00,3115.818115234375,3118.625244140625,3111.741455078125,3111.741455078125,0
2025-11-19 03:00:00+00:00,3109.514892578125,3114.989501953125,3108.21337890625,3111.57373046875,484655104
2025-11-19 03:15:00+00:00,3096.84375,3109.8349609375,3096.84375,3107.416748046875,0
2025-11-19 03:30:00+00:00,3085.674560546875,3095.864501953125,3076.555908203125,3095.864501953125,429977600
2025-11-19 03:45:00+00:00,3078.886474609375,3086.97412109375,3074.341064453125,3086.97412109375,338505728
2025-11-19 04:00:00+00:00,3063.989990234375,3075.189208984375,3063.989990234375,3074.89794921875,12500992
2025-11-19 04:15:00+00:00,3068.634521484375,3069.615234375,3064.890625,3065.471923828125,673419264
2025-11-19 04:30:00+00:00,3060.864990234375,3067.907958984375,3059.934814453125,3067.907958984375,24567808
2025-11-19 04:45:00+00:00,3060.86962890625,3063.1416015625,3058.017333984375,3059.907470703125,278704128
2025-11-19 05:00:00+00:00,3047.129150390625,3057.109130859375,3044.324951171875,3057.109130859375,0
2025-11-19 05:15:00+00:00,3024.708984375,3046.025634765625,3024.708984375,3046.025634765625,993740800
2025-11-19 05:30:00+00:00,2998.3974609375,3023.518310546875,2996.08203125,3023.518310546875,108929024
2025-11-19 05:45:00+00:00,3007.0537109375,3010.143798828125,2992.643798828125,2995.84228515625,660602880
2025-11-19 06:00:00+00:00,3025.989013671875,3025.989013671875,3009.771728515625,3013.2744140625,209870848
2025-11-19 06:15:00+00:00,3028.2626953125,3028.786376953125,3024.20166015625,3028.786376953125,1197504512
2025-11-19 06:30:00+00:00,3038.471923828125,3039.956298828125,3028.872314453125,3028.872314453125,1007644672
2025-11-19 06:45:00+00:00,3038.006591796875,3042.057373046875,3032.614013671875,3037.503173828125,14516224
2025-11-19 07:00:00+00:00,3052.904052734375,3052.904052734375,3038.736328125,3038.98583984375,34729984
2025-11-19 07:15:00+00:00,3051.176513671875,3053.67333984375,3048.250732421875,3052.96240234375,661442560
2025-11-19 07:30:00+00:00,3069.901123046875,3069.901123046875,3048.341552734375,3050.068359375,116039680
2025-11-19 07:45:00+00:00,3082.704345703125,3084.076904296875,3071.965576171875,3072.025634765625,246476800
2025-11-19 08:00:00+00:00,3077.4521484375,3083.1474609375,3076.35595703125,3083.1474609375,467636224
2025-11-19 08:15:00+00:00,3095.6611328125,3095.6611328125,3073.3369140625,3077.449951171875,443172864
2025-11-19 08:30:00+00:00,3086.67529296875,3096.423095703125,3085.2236328125,3095.029541015625,109414400
2025-11-19 08:45:00+00:00,3080.39306640625,3086.1064453125,3078.010498046875,3086.099365234375,722501632
2025-11-19 09:00:00+00:00,3064.175048828125,3078.49462890625,3057.146484375,3078.361572265625,0
2025-11-19 09:15:00+00:00,3060.68701171875,3069.581298828125,3059.18896484375,3064.387451171875,566091776
2025-11-19 09:30:00+00:00,3074.4091796875,3074.4091796875,3061.419921875,3061.419921875,15243264
2025-11-19 09:45:00+00:00,3082.40771484375,3083.5712890625,3069.6142578125,3076.405517578125,483098624
2025-11-19 10:00:00+00:00,3098.617431640625,3106.35009765625,3085.365966796875,3085.89453125,242259968
2025-11-19 10:15:00+00:00,3096.404541015625,3100.685791015625,3091.912841796875,3097.781982421875,554360832
2025-11-19 10:30:00+00:00,3098.1748046875,3098.1748046875,3092.46337890625,3095.8427734375,0
2025-11-19 10:45:00+00:00,3088.501708984375,3097.760986328125,3085.0029296875,3097.760986328125,73095168
2025-11-19 11:00:00+00:00,3094.711669921875,3094.924560546875,3087.6328125,3089.687255859375,1013925888
2025-11-19 11:15:00+00:00,3089.470703125,3097.358154296875,3089.470703125,3096.564697265625,770138112
2025-11-19 11:30:00+00:00,3090.425537109375,3091.12939453125,3084.2470703125,3089.352294921875,64768000
2025-11-19 11:45:00+00:00,3082.610107421875,3090.79736328125,3079.23779296875,3090.79736328125,356028416
2025-11-19 12:00:00+00:00,3083.37158203125,3091.590087890625,3080.23388671875,3082.528076171875,811769856
2025-11-19 12:15:00+00:00,3090.84375,3090.84375,3083.453125,3084.6533203125,874119168
2025-11-19 12:30:00+00:00,3090.912353515625,3093.907958984375,3086.096923828125,3091.09619140625,475189248
2025-11-19 12:45:00+00:00,3095.845703125,3103.427001953125,3092.944091796875,3092.944091796875,549838848
2025-11-19 13:00:00+00:00,3091.76513671875,3098.509033203125,3087.43115234375,3098.509033203125,126730240
2025-11-19 13:15:00+00:00,3091.107421875,3095.3857421875,3085.53173828125,3091.53759765625,590184448
2025-11-19 13:30:00+00:00,3074.53076171875,3094.91552734375,3074.53076171875,3092.2353515625,0
2025-11-19 13:45:00+00:00,3066.355224609375,3075.9228515625,3061.3974609375,3074.60595703125,1048401920
2025-11-19 14:00:00+00:00,3059.20654296875,3067.22314453125,3044.45361328125,3065.2568359375,1222340608
2025-11-19 14:15:00+00:00,3027.93505859375,3059.854736328125,3025.699951171875,3059.75732421875,49436672
2025-11-19 14:30:00+00:00,3053.2578125,3053.2578125,3026.428955078125,3026.536865234375,991324160
2025-11-19 14:45:00+00:00,3051.078857421875,3059.55419921875,3047.54443359375,3056.793701171875,769556480
2025-11-19 15:00:00+00:00,3089.11572265625,3098.27685546875,3057.59130859375,3057.59130859375,558708736
2025-11-19 15:15:00+00:00,3030.2265625,3090.57275390625,3030.2265625,3084.501708984375,536698880
2025-11-19 15:30:00+00:00,3001.67822265625,3034.837158203125,2996.257568359375,3034.837158203125,928659456
2025-11-19 15:45:00+00:00,2967.420166015625,3000.8837890625,2967.420166015625,3000.8837890625,645109760
2025-11-19 16:00:00+00:00,2974.42333984375,2982.123291015625,2968.079833984375,2971.05810546875,665884672
2025-11-19 16:15:00+00:00,2960.678466796875,2979.67822265625,2957.161865234375,2977.112548828125,1024618496
2025-11-19 16:30:00+00:00,2958.0341796875,2961.007568359375,2939.220703125,2960.783447265625,1102815232
2025-11-19 16:45:00+00:00,2940.27685546875,2953.572509765625,2939.6455078125,2953.572509765625,464510976
2025-11-19 17:00:00+00:00,2919.760498046875,2955.003173828125,2919.760498046875,2947.8125,12726272
2025-11-19 17:15:00+00:00,2932.46826171875,2932.46826171875,2912.03125,2920.61328125,697358336
2025-11-19 17:30:00+00:00,2929.009521484375,2932.828369140625,2901.185791015625,2932.828369140625,1215383552
2025-11-19 17:45:00+00:00,2913.21630859375,2925.077392578125,2910.949462890625,2925.077392578125,603705344
2025-11-19 18:00:00+00:00,2924.357666015625,2924.357666015625,2904.346923828125,2920.556640625,2035259392
2025-11-19 18:15:00+00:00,2881.885986328125,2923.67529296875,2880.693359375,2923.67529296875,625649664
2025-11-19 18:30:00+00:00,2881.42822265625,2894.991943359375,2881.42822265625,2885.399658203125,420659200
2025-11-19 18:45:00+00:00,2895.360595703125,2895.360595703125,2880.105712890625,2880.906494140625,1017798656
2025-11-19 19:00:00+00:00,2883.9541015625,2899.3427734375,2883.890869140625,2890.320556640625,752119808
2025-11-19 19:15:00+00:00,2876.37451171875,2887.60302734375,2872.83056640625,2887.60302734375,637042688
2025-11-19 19:30:00+00:00,2872.743408203125,2880.372314453125,2871.582275390625,2877.616943359375,1178730496
2025-11-19 19:45:00+00:00,2879.933349609375,2886.16162109375,2871.468505859375,2872.631591796875,128925696
2025-11-19 20:00:00+00:00,2881.2333984375,2882.68115234375,2872.590087890625,2879.07666015625,365932544
2025-11-19 20:15:00+00:00,2914.4453125,2914.4453125,2881.0478515625,2881.0478515625,48545792
2025-11-19 20:30:00+00:00,2908.0732421875,2925.53369140625,2907.3310546875,2916.081298828125,1186238464
2025-11-19 20:45:00+00:00,2943.89453125,2943.89453125,2910.150390625,2911.53662109375,572809216
2025-11-19 21:00:00+00:00,2942.62744140625,2957.119384765625,2939.785400390625,2941.866943359375,1760976896
2025-11-19 21:15:00+00:00,2969.86474609375,2994.66259765625,2943.694580078125,2943.694580078125,839294976
2025-11-19 21:30:00+00:00,2982.104736328125,2990.8330078125,2964.6748046875,2964.6748046875,915546112
2025-11-19 21:45:00+00:00,2989.777587890625,2992.1064453125,2981.84228515625,2984.306884765625,525709312
2025-11-19 22:00:00+00:00,2968.04736328125,2989.1015625,2968.04736328125,2989.1015625,372191232
2025-11-19 22:15:00+00:00,2976.13037109375,2976.13037109375,2958.930908203125,2965.40966796875,697188352
2025-11-19 22:30:00+00:00,2977.769775390625,2980.309326171875,2972.24658203125,2979.691650390625,598433792
2025-11-19 22:45:00+00:00,2981.477294921875,2981.477294921875,2973.934814453125,2976.987548828125,752259072
2025-11-19 23:00:00+00:00,3013.27783203125,3016.274658203125,2981.572265625,2981.572265625,483315712
2025-11-19 23:15:00+00:00,3012.716064453125,3017.766845703125,3011.9931640625,3012.239501953125,1107365888
2025-11-19 23:30:00+00:00,3010.406005859375,3018.0791015625,3009.1982421875,3012.130615234375,739504128
2025-11-19 23:45:00+00:00,3023.03125,3023.45166015625,3010.5107421875,3010.5107421875,797503488
2025-11-20 00:00:00+00:00,3011.8818359375,3022.771728515625,3006.003173828125,3022.771728515625,736727040
2025-11-20 00:15:00+00:00,3034.476318359375,3036.735595703125,3012.863525390625,3013.302490234375,646787072
2025-11-20 00:30:00+00:00,3038.041015625,3044.561279296875,3034.007568359375,3034.199951171875,680783872
2025-11-20 00:45:00+00:00,3018.258056640625,3042.509765625,3018.258056640625,3039.444580078125,68337664
2025-11-20 01:00:00+00:00,3034.7421875,3036.177001953125,3017.820556640625,3017.87646484375,596238336
2025-11-20 01:15:00+00:00,3024.031005859375,3037.0859375,3024.031005859375,3032.38818359375,1895063552
2025-11-20 01:30:00+00:00,3037.65771484375,3039.075439453125,3027.552490234375,3027.552490234375,53280768
2025-11-20 01:45:00+00:00,3042.2001953125,3046.962646484375,3037.587158203125,3037.822509765625,616329216
2025-11-20 02:00:00+00:00,3039.630615234375,3051.12255859375,3031.04833984375,3043.70361328125,600207360
2025-11-20 02:15:00+00:00,3031.694091796875,3041.52490234375,3030.7353515625,3039.39892578125,252182528
2025-11-20 02:30:00+00:00,3034.344482421875,3038.782958984375,3031.5986328125,3031.5986328125,315510784
2025-11-20 02:45:00+00:00,3043.460205078125,3044.268798828125,3029.553955078125,3031.875244140625,708739072
2025-11-20 03:00:00+00:00,3043.195068359375,3046.04345703125,3039.405029296875,3041.32763671875,605286400
2025-11-20 03:15:00+00:00,3039.044677734375,3049.279541015625,3039.044677734375,3043.1787109375,157093888
2025-11-20 03:30:00+00:00,3042.511474609375,3045.822998046875,3036.649658203125,3039.40380859375,567173120
2025-11-20 03:45:00+00:00,3037.739013671875,3043.4619140625,3036.047119140625,3043.4619140625,0
2025-11-20 04:00:00+00:00,3031.412841796875,3037.674560546875,3027.218994140625,3037.14697265625,358793216
2025-11-20 04:15:00+00:00,3017.151611328125,3028.792236328125,3017.151611328125,3028.792236328125,561860608
2025-11-20 04:30:00+00:00,3022.568359375,3022.568359375,3017.239501953125,3017.239501953125,11280384
2025-11-20 04:45:00+00:00,3049.620361328125,3049.620361328125,3024.146728515625,3024.146728515625,0
2025-11-20 05:00:00+00:00,3047.320556640625,3056.2958984375,3047.320556640625,3051.123779296875,552230912
2025-11-20 05:15:00+00:00,3035.419677734375,3046.77001953125,3035.419677734375,3046.77001953125,0
2025-11-20 05:30:00+00:00,3035.133056640625,3035.697509765625,3032.608642578125,3035.55322265625,519110656
2025-11-20 05:45:00+00:00,3033.477783203125,3041.135009765625,3033.477783203125,3034.8193359375,510201856
2025-11-20 06:00:00+00:00,3036.51123046875,3038.20458984375,3032.88623046875,3032.88623046875,0
2025-11-20 06:15:00+00:00,3026.47216796875,3035.32568359375,3024.6171875,3035.32568359375,0
2025-11-20 06:30:00+00:00,3011.66845703125,3027.354736328125,3011.66845703125,3025.87890625,1011089408
2025-11-20 06:45:00+00:00,3015.599853515625,3015.599853515625,3006.6962890625,3010.31201171875,1257865216
2025-11-20 07:00:00+00:00,3022.75,3025.38427734375,3015.0283203125,3017.66552734375,0
2025-11-20 07:15:00+00:00,3024.871337890625,3028.26953125,3019.5703125,3022.602783203125,274706432
2025-11-20 07:30:00+00:00,3029.71533203125,3033.080810546875,3024.575439453125,3025.1259765625,45744128
2025-11-20 07:45:00+00:00,3037.983642578125,3040.73486328125,3031.06005859375,3031.06005859375,8069120
2025-11-20 08:00:00+00:00,3025.876953125,3038.7802734375,3025.876953125,3036.598388671875,547045376
2025-11-20 08:15:00+00:00,3030.48583984375,3036.17724609375,3024.94482421875,3025.603759765625,222343168
2025-11-20 08:30:00+00:00,3030.72119140625,3035.21044921875,3028.2783203125,3033.23779296875,1058471936
2025-11-20 08:45:00+00:00,3028.59765625,3034.4736328125,3027.86376953125,3031.6865234375,19218432
2025-11-20 09:00:00+00:00,3029.475341796875,3030.311279296875,3023.91845703125,3028.480224609375,446853120
2025-11-20 09:15:00+00:00,3013.013427734375,3028.31982421875,3013.013427734375,3028.31982421875,36757504
2025-11-20 09:30:00+00:00,3008.785400390625,3013.76416015625,3007.586669921875,3011.242919921875,77766656
2025-11-20 09:45:00+00:00,3008.06201171875,3010.011474609375,2999.13720703125,3008.49560546875,714199040
2025-11-20 10:00:00+00:00,2994.44921875,3009.55810546875,2993.614013671875,3008.360595703125,0
2025-11-20 10:15:00+00:00,3013.359130859375,3013.359130859375,2995.827392578125,2995.827392578125,641007616
2025-11-20 10:30:00+00:00,3005.841552734375,3017.179931640625,3005.472412109375,3014.063720703125,157683712
2025-11-20 10:45:00+00:00,3010.288818359375,3010.9072265625,3004.618896484375,3005.92578125,444002304
2025-11-20 11:00:00+00:00,3009.54248046875,3013.453857421875,3006.028564453125,3012.066650390625,0
2025-11-20 11:15:00+00:00,3001.1103515625,3013.57177734375,3001.1103515625,3009.451416015625,568692736
2025-11-20 11:30:00+00:00,3016.650146484375,3017.321044921875,3001.757568359375,3001.757568359375,1019351040
2025-11-20 11:45:00+00:00,3021.07861328125,3021.33544921875,3014.635009765625,3016.605224609375,1340309504
2025-11-20 12:00:00+00:00,3016.808349609375,3023.35205078125,3016.808349609375,3020.892822265625,132165632
2025-11-20 12:15:00+00:00,3017.611328125,3017.611328125,3009.27197265625,3010.44189453125,555892736
2025-11-20 12:30:00+00:00,3014.250732421875,3024.822998046875,3014.250732421875,3016.408935546875,530542592
2025-11-20 12:45:00+00:00,3026.39013671875,3029.131591796875,3014.62890625,3014.62890625,161345536
2025-11-20 13:00:00+00:00,3033.78564453125,3033.78564453125,3021.0224609375,3025.86669921875,20262912
2025-11-20 13:15:00+00:00,3014.46142578125,3033.467041015625,3014.21240234375,3033.467041015625,597200896
2025-11-20 13:30:00+00:00,3006.467529296875,3031.79443359375,3006.467529296875,3022.46533203125,340623360
2025-11-20 13:45:00+00:00,2999.4013671875,3017.4580078125,2997.800048828125,2998.98974609375,1376829440
2025-11-20 14:00:00+00:00,2970.219970703125,2998.573486328125,2964.9462890625,2998.573486328125,291799040
2025-11-20 14:15:00+00:00,3005.99169921875,3012.241943359375,2967.878173828125,2967.878173828125,1378238464
2025-11-20 14:30:00+00:00,2991.85888671875,3013.033935546875,2977.723876953125,3008.349609375,596357120
2025-11-20 14:45:00+00:00,3002.1015625,3006.831298828125,2987.005126953125,2992.432373046875,729743360
2025-11-20 15:00:00+00:00,2971.428466796875,3000.88623046875,2966.193359375,3000.88623046875,0
2025-11-20 15:15:00+00:00,2985.205810546875,2992.36767578125,2966.311767578125,2970.100830078125,621334528
2025-11-20 15:30:00+00:00,2983.4169921875,2990.035888671875,2974.867431640625,2985.123046875,241885184
2025-11-20 15:45:00+00:00,2966.814208984375,2984.9716796875,2966.814208984375,2984.9716796875,0
2025-11-20 16:00:00+00:00,2904.829345703125,2955.301513671875,2902.0556640625,2952.531494140625,261136384
2025-11-20 16:15:00+00:00,2906.1123046875,2909.316162109375,2884.810791015625,2893.028076171875,1812701184
2025-11-20 16:30:00+00:00,2871.475830078125,2893.40625,2866.470947265625,2889.038818359375,1761087488
2025-11-20 16:45:00+00:00,2852.595947265625,2869.307861328125,2849.478759765625,2865.834716796875,712941568
2025-11-20 17:00:00+00:00,2810.251220703125,2860.048583984375,2810.251220703125,2856.268310546875,84819968
2025-11-20 17:15:00+00:00,2821.038818359375,2823.81591796875,2808.4658203125,2818.74658203125,1376870400
2025-11-20 17:30:00+00:00,2819.61181640625,2838.95263671875,2817.5322265625,2823.91552734375,1851760640
2025-11-20 17:45:00+00:00,2834.345947265625,2834.345947265625,2815.667724609375,2818.46044921875,746082304
2025-11-20 18:00:00+00:00,2846.985107421875,2846.985107421875,2816.37548828125,2831.78955078125,2871685120
2025-11-20 18:15:00+00:00,2821.271484375,2854.6787109375,2821.271484375,2854.6787109375,1069092864
